,city,trips_in_first_30_days,signup_date,last_trip_date,weekday_pct,avg_dist,months_with_company
413,Winterfell,0,2014-01-25,2014-05-26,16.7,4.51,3
414,Astapor,1,2014-01-04,2014-01-05,0.0,14.99,0
415,Astapor,2,2014-01-05,2014-01-05,0.0,2.41,0
416,Winterfell,1,2014-01-03,2014-01-11,100.0,0.8,0
417,Winterfell,0,2014-01-09,2014-05-04,0.0,2.44,3
418,Astapor,3,2014-01-09,2014-01-15,66.7,2.26,0
419,Astapor,3,2014-01-04,2014-01-05,0.0,1.29,0
420,Winterfell,3,2014-01-28,2014-06-13,50.0,1.76,4
421,Winterfell,1,2014-01-17,2014-01-18,100.0,14.3,0
422,Astapor,0,2014-01-13,2014-02-20,100.0,1.24,1
423,Astapor,2,2014-01-10,2014-06-11,100.0,4.17,4
424,King's Landing,8,2014-01-03,2014-06-04,66.7,3.39,4
425,Astapor,1,2014-01-31,2014-01-31,100.0,3.98,0
426,Winterfell,1,2014-01-09,2014-01-27,0.0,8.43,0
427,Winterfell,0,2014-01-11,2014-02-15,100.0,5.42,1
428,Winterfell,1,2014-01-17,2014-06-12,61.5,3.31,4
429,Astapor,2,2014-01-25,2014-04-06,57.1,6.67,2
430,Winterfell,8,2014-01-27,2014-04-02,100.0,1.13,2
431,Winterfell,1,2014-01-11,2014-03-16,0.0,4.25,2
432,Astapor,2,2014-01-25,2014-01-31,100.0,14.24,0
433,King's Landing,2,2014-01-11,2014-01-13,0.0,7.96,0
434,King's Landing,3,2014-01-23,2014-06-25,85.7,5.09,5
435,Winterfell,2,2014-01-04,2014-06-16,55.6,5.28,5
436,Winterfell,5,2014-01-15,2014-01-17,100.0,3.22,0
437,Winterfell,17,2014-01-28,2014-02-28,94.4,3.4,1
438,King's Landing,1,2014-01-07,2014-03-30,50.0,14.18,2
439,Astapor,0,2014-01-18,2014-04-09,100.0,2.02,2
440,King's Landing,2,2014-01-11,2014-06-15,0.0,2.98,5
441,King's Landing,2,2014-01-15,2014-06-27,100.0,8.36,5
442,King's Landing,7,2014-01-30,2014-06-29,91.9,4.88,4
443,Winterfell,0,2014-01-02,2014-04-03,100.0,8.18,2
444,Winterfell,7,2014-01-08,2014-06-27,60.0,3.58,5
445,Winterfell,0,2014-01-30,2014-06-16,100.0,17.93,4
446,Winterfell,1,2014-01-15,2014-02-28,100.0,6.73,1
447,King's Landing,0,2014-01-31,2014-03-21,100.0,4.64,1
448,Astapor,0,2014-01-27,2014-03-19,100.0,1.66,1
449,King's Landing,1,2014-01-04,2014-06-17,100.0,1.58,5
450,Winterfell,2,2014-01-30,2014-04-12,100.0,3.21,2
451,Astapor,1,2014-01-25,2014-01-26,0.0,6.78,0
452,Astapor,2,2014-01-02,2014-06-17,85.7,5.58,5
453,Astapor,0,2014-01-16,2014-03-06,100.0,2.91,1
454,King's Landing,20,2014-01-25,2014-06-29,52.2,2.15,5
455,Astapor,0,2014-01-01,2014-05-24,100.0,0.84,4
456,King's Landing,4,2014-01-18,2014-06-24,84.2,13.15,5
457,Astapor,2,2014-01-31,2014-05-10,100.0,3.46,3
458,Winterfell,0,2014-01-30,2014-06-19,75.0,5.93,4
459,Winterfell,0,2014-01-30,2014-04-07,100.0,11.36,2
460,Astapor,0,2014-01-26,2014-06-22,0.0,1.44,4
461,Astapor,2,2014-01-24,2014-01-26,50.0,3.45,0
462,Astapor,1,2014-01-20,2014-04-05,50.0,6.15,2
463,Winterfell,1,2014-01-12,2014-01-12,0.0,8.62,0
464,Astapor,2,2014-01-04,2014-01-05,0.0,6.46,0
465,Astapor,0,2014-01-18,2014-02-22,100.0,9.92,1
466,Winterfell,3,2014-01-29,2014-03-12,44.4,6.93,1
467,King's Landing,0,2014-01-14,2014-06-20,62.5,1.96,5
468,Astapor,0,2014-01-27,2014-06-29,33.3,4.19,5
469,Winterfell,0,2014-01-14,2014-04-09,100.0,14.24,2
470,Winterfell,2,2014-01-18,2014-03-19,75.0,13.12,1
471,Astapor,1,2014-01-26,2014-01-26,0.0,2.05,0
472,Astapor,4,2014-01-23,2014-01-28,100.0,3.5,0
473,Winterfell,1,2014-01-16,2014-01-19,0.0,13.92,0
474,Winterfell,1,2014-01-31,2014-02-08,0.0,9.01,0
475,Astapor,0,2014-01-08,2014-05-25,0.0,1.12,4
476,Astapor,0,2014-01-17,2014-05-28,100.0,12.36,4
477,Winterfell,0,2014-01-11,2014-06-14,0.0,7.24,5
478,Astapor,1,2014-01-26,2014-02-28,100.0,13.9,1
479,Winterfell,1,2014-01-24,2014-01-25,0.0,0.0,0
480,Winterfell,2,2014-01-05,2014-06-27,71.1,4.14,5
481,Astapor,2,2014-01-13,2014-03-06,66.7,4.72,1
482,Winterfell,1,2014-01-16,2014-06-09,33.3,10.14,4
483,Winterfell,7,2014-01-15,2014-06-15,61.9,3.12,4
484,King's Landing,0,2014-01-19,2014-06-22,0.0,16.96,5
485,Astapor,1,2014-01-19,2014-03-16,0.0,2.73,1
486,King's Landing,3,2014-01-25,2014-06-29,56.1,3.63,5
487,Astapor,10,2014-01-11,2014-01-16,70.0,1.21,0
488,Winterfell,3,2014-01-09,2014-04-18,66.7,8.82,3
489,Astapor,7,2014-01-19,2014-06-25,70.6,4.08,5
490,Winterfell,1,2014-01-19,2014-02-08,0.0,7.1,0
491,King's Landing,0,2014-01-10,2014-06-06,60.0,1.34,4
492,Winterfell,6,2014-01-18,2014-03-09,23.1,4.43,1
493,Astapor,0,2014-01-01,2014-03-16,57.1,2.34,2
494,Astapor,1,2014-01-24,2014-06-10,94.7,2.59,4
495,King's Landing,1,2014-01-22,2014-05-19,66.7,3.09,3
496,Astapor,1,2014-01-25,2014-06-21,50.0,4.03,4
497,Winterfell,6,2014-01-25,2014-06-10,57.1,2.64,4
498,Astapor,4,2014-01-19,2014-06-29,21.4,2.22,5
499,Winterfell,1,2014-01-24,2014-04-20,50.0,1.91,2
500,King's Landing,2,2014-01-14,2014-01-22,100.0,13.75,0
501,King's Landing,0,2014-01-24,2014-06-16,85.7,3.05,4
502,Winterfell,1,2014-01-18,2014-05-17,50.0,3.14,3
503,Astapor,0,2014-01-24,2014-04-02,100.0,6.01,2
504,Winterfell,2,2014-01-11,2014-05-18,37.5,3.3,4
505,Astapor,2,2014-01-23,2014-05-03,80.0,4.93,3
506,Winterfell,3,2014-01-26,2014-06-14,92.6,3.7,4
507,Winterfell,2,2014-01-09,2014-01-10,100.0,1.57,0
508,Astapor,5,2014-01-14,2014-01-18,100.0,2.39,0
509,Winterfell,1,2014-01-25,2014-04-05,0.0,11.61,2
510,Winterfell,7,2014-01-13,2014-01-16,100.0,1.63,0
511,Astapor,5,2014-01-05,2014-03-24,50.0,5.28,2
512,Winterfell,2,2014-01-06,2014-06-26,87.5,5.74,5
513,Winterfell,0,2014-01-28,2014-05-21,66.7,3.51,3
514,Winterfell,1,2014-01-31,2014-06-20,100.0,4.95,4
515,King's Landing,3,2014-01-17,2014-02-23,25.0,4.95,1
516,Winterfell,0,2014-01-16,2014-06-20,100.0,2.57,5
517,King's Landing,2,2014-01-18,2014-06-27,55.6,2.91,5
518,Astapor,1,2014-01-14,2014-02-12,100.0,0.93,0
519,Winterfell,1,2014-01-08,2014-01-09,100.0,2.7,0
520,King's Landing,0,2014-01-16,2014-06-20,92.9,6.67,5
521,King's Landing,2,2014-01-29,2014-01-30,100.0,25.29,0
522,Winterfell,1,2014-01-18,2014-01-19,0.0,3.23,0
523,King's Landing,1,2014-01-06,2014-05-19,100.0,2.71,4
524,Astapor,0,2014-01-07,2014-05-05,100.0,1.86,3
525,Astapor,2,2014-01-06,2014-01-09,100.0,3.07,0
526,King's Landing,1,2014-01-01,2014-01-02,100.0,2.4,0
527,Astapor,1,2014-01-25,2014-01-26,0.0,3.18,0
528,Astapor,0,2014-01-21,2014-03-30,0.0,2.38,2
529,Astapor,0,2014-01-11,2014-04-16,100.0,2.61,3
530,Winterfell,4,2014-01-11,2014-06-21,7.7,2.63,5
531,King's Landing,0,2014-01-29,2014-06-25,100.0,2.27,4
532,King's Landing,0,2014-01-11,2014-06-27,51.3,7.21,5
533,Winterfell,0,2014-01-11,2014-06-15,60.0,5.09,5
534,King's Landing,0,2014-01-04,2014-03-09,0.0,129.89,2
535,Winterfell,2,2014-01-22,2014-01-29,100.0,2.25,0
536,Winterfell,1,2014-01-18,2014-02-08,100.0,1.41,0
537,Winterfell,0,2014-01-27,2014-06-29,66.7,21.07,5
538,Astapor,1,2014-01-21,2014-04-12,50.0,5.66,2
539,Astapor,1,2014-01-15,2014-01-16,100.0,4.65,0
540,Winterfell,1,2014-01-23,2014-01-23,100.0,2.62,0
541,Astapor,0,2014-01-29,2014-06-07,0.0,5.53,4
542,Winterfell,12,2014-01-31,2014-06-18,66.7,3.47,4
543,Astapor,0,2014-01-14,2014-04-11,100.0,0.84,2
544,Astapor,2,2014-01-09,2014-01-09,100.0,2.11,0
545,Winterfell,2,2014-01-19,2014-01-23,100.0,5.21,0
546,Winterfell,0,2014-01-06,2014-06-15,33.3,2.65,5
547,Winterfell,0,2014-01-17,2014-06-17,58.3,7.93,4
548,Winterfell,1,2014-01-24,2014-02-08,100.0,1.73,0
549,Astapor,1,2014-01-26,2014-05-25,75.0,5.75,3
550,Winterfell,3,2014-01-18,2014-06-08,25.0,4.89,4
551,Winterfell,2,2014-01-06,2014-05-28,78.6,2.99,4
552,Winterfell,0,2014-01-11,2014-06-07,0.0,1.59,4
553,Winterfell,0,2014-01-17,2014-06-16,77.8,4.17,4
554,Winterfell,6,2014-01-18,2014-05-03,66.7,6.03,3
555,Astapor,1,2014-01-24,2014-05-16,100.0,13.28,3
556,Winterfell,8,2014-01-17,2014-06-30,100.0,1.45,5
557,Astapor,0,2014-01-31,2014-03-09,0.0,4.81,1
558,Winterfell,0,2014-01-23,2014-04-29,100.0,22.81,3
559,Winterfell,13,2014-01-20,2014-04-30,74.3,2.79,3
560,Winterfell,0,2014-01-07,2014-02-11,100.0,15.85,1
561,Astapor,1,2014-01-03,2014-02-28,100.0,8.74,1
562,King's Landing,1,2014-01-29,2014-06-08,16.7,11.6,4
563,Winterfell,0,2014-01-16,2014-04-27,0.0,0.08,3
564,Winterfell,4,2014-01-02,2014-06-29,47.4,2.86,5
565,Astapor,2,2014-01-03,2014-01-04,100.0,2.12,0
566,Winterfell,3,2014-01-30,2014-04-17,100.0,6.71,2
567,Winterfell,5,2014-01-30,2014-05-01,84.6,1.76,2
568,Astapor,1,2014-01-07,2014-05-31,50.0,2.41,4
569,Astapor,0,2014-01-04,2014-05-31,0.0,3.95,4
570,Astapor,0,2014-01-30,2014-03-30,66.7,8.1,1
571,Winterfell,0,2014-01-25,2014-03-15,0.0,15.86,1
572,Winterfell,1,2014-01-17,2014-06-29,88.9,2.13,5
573,Astapor,17,2014-01-18,2014-06-28,56.5,1.89,5
574,Winterfell,0,2014-01-23,2014-03-06,100.0,19.9,1
575,King's Landing,6,2014-01-14,2014-06-30,47.8,3.15,5
576,Winterfell,5,2014-01-24,2014-05-04,50.0,1.04,3
577,Winterfell,1,2014-01-08,2014-01-08,100.0,15.1,0
578,Winterfell,3,2014-01-25,2014-01-31,66.7,1.4,0
579,Winterfell,1,2014-01-19,2014-01-19,0.0,2.23,0
580,King's Landing,0,2014-01-23,2014-06-19,66.7,6.38,4
581,Winterfell,1,2014-01-21,2014-01-31,100.0,18.14,0
582,Astapor,0,2014-01-22,2014-05-15,80.0,8.47,3
583,Astapor,3,2014-01-30,2014-04-04,50.0,2.38,2
584,Winterfell,0,2014-01-19,2014-03-22,0.0,4.8,2
585,King's Landing,0,2014-01-31,2014-06-09,66.7,5.75,4
586,Astapor,11,2014-01-02,2014-06-29,47.8,2.31,5
587,Winterfell,4,2014-01-27,2014-06-25,83.3,6.23,4
588,Winterfell,3,2014-01-17,2014-04-05,100.0,3.33,2
589,Astapor,0,2014-01-03,2014-03-05,100.0,1.03,2
590,Winterfell,1,2014-01-06,2014-01-07,100.0,1.18,0
591,King's Landing,6,2014-01-16,2014-06-27,60.7,5.24,5
592,King's Landing,1,2014-01-20,2014-06-29,58.3,3.99,5
593,Winterfell,4,2014-01-24,2014-02-08,25.0,2.42,0
594,Winterfell,2,2014-01-23,2014-03-28,100.0,1.72,2
595,Winterfell,5,2014-01-07,2014-01-09,100.0,4.49,0
596,Astapor,0,2014-01-01,2014-05-19,0.0,3.29,4
597,Astapor,3,2014-01-29,2014-06-07,31.3,4.0,4
598,Winterfell,1,2014-01-19,2014-02-16,0.0,4.29,0
599,Winterfell,11,2014-01-06,2014-07-01,77.1,6.12,5
600,Winterfell,3,2014-01-18,2014-02-17,33.3,4.36,0
601,King's Landing,1,2014-01-25,2014-06-01,14.3,5.45,4
602,Winterfell,0,2014-01-29,2014-03-20,100.0,0.92,1
603,Winterfell,2,2014-01-25,2014-02-02,0.0,6.46,0
604,Winterfell,9,2014-01-22,2014-06-25,80.0,2.36,5
605,Winterfell,2,2014-01-18,2014-01-21,50.0,7.4,0
606,Astapor,0,2014-01-12,2014-06-29,50.0,1.97,5
607,Astapor,1,2014-01-29,2014-01-30,100.0,3.94,0
608,Winterfell,0,2014-01-08,2014-03-24,50.0,9.28,2
609,Astapor,1,2014-01-04,2014-06-21,62.5,1.87,5
610,Winterfell,1,2014-01-11,2014-05-16,90.9,7.73,4
611,Astapor,5,2014-01-17,2014-03-01,83.3,3.01,1
612,King's Landing,1,2014-01-19,2014-06-11,50.0,3.2,4
613,Winterfell,0,2014-01-25,2014-06-02,0.0,3.17,4
614,Winterfell,1,2014-01-18,2014-06-28,41.7,2.79,5
615,Astapor,2,2014-01-04,2014-06-20,50.0,4.51,5
616,Winterfell,2,2014-01-08,2014-01-08,100.0,5.6,0
617,Winterfell,3,2014-01-13,2014-01-16,100.0,7.92,0
618,King's Landing,1,2014-01-20,2014-06-21,66.7,1.35,4
619,Winterfell,1,2014-01-18,2014-01-25,0.0,4.05,0
620,Winterfell,1,2014-01-17,2014-01-18,0.0,2.06,0
621,Winterfell,3,2014-01-27,2014-05-30,42.9,3.48,4
622,King's Landing,0,2014-01-21,2014-04-19,25.0,8.14,2
623,Winterfell,3,2014-01-01,2014-03-27,57.1,3.85,2
624,Winterfell,1,2014-01-05,2014-06-18,83.3,5.2,5
625,Winterfell,2,2014-01-10,2014-01-12,0.0,2.83,0
626,King's Landing,0,2014-01-07,2014-06-19,81.3,13.08,5
627,Winterfell,0,2014-01-01,2014-04-25,50.0,2.89,3
628,Astapor,1,2014-01-02,2014-01-03,100.0,1.68,0
629,Winterfell,2,2014-01-11,2014-04-04,20.0,1.75,2
630,Winterfell,0,2014-01-13,2014-03-18,100.0,10.79,2
631,Astapor,0,2014-01-22,2014-05-17,0.0,2.33,3
632,Astapor,0,2014-01-26,2014-06-04,100.0,10.27,4
633,Astapor,2,2014-01-31,2014-06-08,40.0,3.53,4
634,Winterfell,1,2014-01-12,2014-01-13,0.0,14.34,0
635,Astapor,0,2014-01-25,2014-04-05,50.0,2.95,2
636,King's Landing,1,2014-01-10,2014-06-15,0.0,4.23,5
637,Winterfell,1,2014-01-30,2014-04-28,50.0,4.85,2
638,Winterfell,3,2014-01-03,2014-02-16,50.0,3.33,1
639,King's Landing,0,2014-01-05,2014-06-08,0.0,1.38,5
640,Winterfell,0,2014-01-12,2014-04-02,33.3,6.12,2
641,Winterfell,11,2014-01-10,2014-07-01,88.2,3.52,5
642,Winterfell,2,2014-01-25,2014-02-01,50.0,2.88,0
643,Astapor,0,2014-01-04,2014-06-30,82.5,2.65,5
644,Winterfell,4,2014-01-11,2014-05-17,44.4,5.02,4
645,Astapor,5,2014-01-16,2014-04-15,50.0,2.55,2
646,Astapor,0,2014-01-24,2014-05-17,0.0,1.93,3
647,Winterfell,3,2014-01-21,2014-01-27,100.0,1.9,0
648,Astapor,6,2014-01-07,2014-05-16,100.0,13.83,4
649,Winterfell,2,2014-01-28,2014-07-01,80.0,3.63,5
650,Astapor,1,2014-01-26,2014-01-26,0.0,2.24,0
651,Winterfell,1,2014-01-17,2014-06-28,53.3,3.95,5
652,King's Landing,0,2014-01-24,2014-04-20,0.0,3.72,2
653,Astapor,0,2014-01-18,2014-05-23,100.0,3.04,4
654,Winterfell,1,2014-01-15,2014-01-15,100.0,2.83,0
655,King's Landing,3,2014-01-29,2014-06-29,66.7,2.35,4
656,King's Landing,2,2014-01-25,2014-06-29,33.3,2.52,5
657,Winterfell,0,2014-01-25,2014-06-23,100.0,12.06,4
658,Winterfell,0,2014-01-30,2014-06-30,100.0,6.0,4
659,Winterfell,1,2014-01-07,2014-01-09,100.0,14.22,0
660,Astapor,2,2014-01-10,2014-01-24,100.0,3.55,0
661,King's Landing,0,2014-01-18,2014-06-23,100.0,3.12,5
662,Winterfell,1,2014-01-02,2014-01-02,100.0,14.91,0
663,Winterfell,42,2014-01-18,2014-06-23,71.6,1.9,5
664,Astapor,1,2014-01-31,2014-02-16,0.0,1.01,0
665,Astapor,1,2014-01-26,2014-04-06,0.0,5.52,2
666,Winterfell,1,2014-01-18,2014-01-19,0.0,1.39,0
667,Winterfell,5,2014-01-02,2014-06-03,100.0,5.56,4
668,Astapor,1,2014-01-21,2014-01-21,100.0,6.4,0
669,Winterfell,2,2014-01-18,2014-01-20,0.0,1.19,0
670,Astapor,1,2014-01-11,2014-01-12,0.0,0.97,0
671,Winterfell,7,2014-01-06,2014-06-25,75.0,2.76,5
672,Winterfell,0,2014-01-12,2014-03-07,100.0,4.85,1
673,Astapor,15,2014-01-10,2014-05-08,49.3,2.44,3
674,Astapor,1,2014-01-07,2014-05-19,100.0,10.11,4
675,Astapor,13,2014-01-24,2014-06-27,62.5,2.83,5
676,King's Landing,0,2014-01-27,2014-06-23,66.7,7.7,4
677,Astapor,2,2014-01-02,2014-01-08,100.0,8.18,0
678,King's Landing,6,2014-01-10,2014-05-10,40.0,5.36,3
679,Winterfell,3,2014-01-06,2014-06-14,45.5,3.26,5
680,Winterfell,0,2014-01-19,2014-03-20,100.0,2.26,1
681,Winterfell,0,2014-01-15,2014-04-13,0.0,25.86,2
682,Astapor,3,2014-01-19,2014-02-17,0.0,1.91,0
683,Winterfell,6,2014-01-11,2014-06-26,41.7,2.14,5
684,Astapor,1,2014-01-21,2014-03-07,100.0,1.46,1
685,Astapor,0,2014-01-09,2014-04-16,100.0,5.21,3
686,Winterfell,1,2014-01-23,2014-01-27,0.0,18.51,0
687,Astapor,0,2014-01-24,2014-03-02,0.0,2.13,1
688,Winterfell,3,2014-01-09,2014-06-27,55.6,1.45,5
689,Astapor,0,2014-01-11,2014-05-18,0.0,3.47,4
690,Astapor,0,2014-01-17,2014-06-19,100.0,1.51,5
691,King's Landing,2,2014-01-12,2014-01-18,0.0,1.67,0
692,Astapor,5,2014-01-07,2014-02-26,83.3,2.74,1
693,Winterfell,0,2014-01-07,2014-05-25,0.0,2.83,4
694,Astapor,1,2014-01-26,2014-06-19,100.0,3.08,4
695,Astapor,0,2014-01-25,2014-05-25,0.0,3.66,3
696,King's Landing,27,2014-01-31,2014-06-30,54.2,2.77,4
697,King's Landing,8,2014-01-14,2014-06-12,91.7,17.28,4
698,Astapor,1,2014-01-14,2014-01-14,100.0,1.78,0
699,Winterfell,0,2014-01-01,2014-06-22,25.0,3.28,5
700,Astapor,9,2014-01-20,2014-06-30,63.6,2.75,5
701,Astapor,26,2014-01-12,2014-06-21,84.9,2.1,5
702,Winterfell,1,2014-01-26,2014-04-05,0.0,13.05,2
703,King's Landing,5,2014-01-19,2014-02-20,16.7,4.69,1
704,King's Landing,3,2014-01-23,2014-05-30,100.0,4.82,4
705,King's Landing,13,2014-01-16,2014-06-28,54.5,2.16,5
706,Winterfell,0,2014-01-25,2014-03-25,100.0,1.87,1
707,Winterfell,2,2014-01-31,2014-04-24,80.0,1.0,2
708,Winterfell,6,2014-01-10,2014-06-26,73.3,1.82,5
709,Astapor,0,2014-01-17,2014-05-18,0.0,2.02,3
710,Winterfell,1,2014-01-19,2014-06-30,68.9,5.53,5
711,King's Landing,18,2014-01-20,2014-06-30,78.6,2.89,5
712,Astapor,0,2014-01-13,2014-04-13,33.3,1.02,2
713,Astapor,0,2014-01-11,2014-04-17,100.0,4.98,3
714,Winterfell,3,2014-01-02,2014-06-24,75.0,3.56,5
715,Astapor,0,2014-01-28,2014-03-31,100.0,1.91,2
716,Winterfell,6,2014-01-22,2014-06-02,46.2,5.86,4
717,Winterfell,3,2014-01-13,2014-04-29,66.7,14.84,3
718,Astapor,0,2014-01-19,2014-03-15,0.0,0.62,1
719,Winterfell,2,2014-01-27,2014-03-13,33.3,10.68,1
720,King's Landing,0,2014-01-15,2014-03-29,0.0,1.32,2
721,Winterfell,5,2014-01-29,2014-02-07,60.0,4.14,0
722,Winterfell,0,2014-01-05,2014-05-31,0.0,7.89,4
723,Astapor,0,2014-01-01,2014-05-20,66.7,3.1,4
724,Winterfell,1,2014-01-15,2014-01-16,100.0,5.43,0
725,Winterfell,1,2014-01-04,2014-01-05,0.0,2.27,0
726,Astapor,4,2014-01-23,2014-06-27,70.0,3.43,5
727,Astapor,7,2014-01-06,2014-06-28,76.4,4.07,5
728,Astapor,2,2014-01-18,2014-06-24,100.0,1.93,5
729,Astapor,0,2014-01-14,2014-02-19,100.0,6.8,1
730,King's Landing,4,2014-01-21,2014-06-15,50.0,16.8,4
731,Winterfell,2,2014-01-26,2014-05-29,66.7,13.62,4
732,Astapor,0,2014-01-12,2014-03-05,100.0,15.24,1
733,Winterfell,0,2014-01-26,2014-05-03,100.0,3.77,3
734,Winterfell,2,2014-01-05,2014-06-30,78.0,1.86,5
735,King's Landing,3,2014-01-16,2014-06-27,55.6,2.8,5
736,Winterfell,2,2014-01-07,2014-01-18,0.0,4.2,0
737,Winterfell,2,2014-01-12,2014-01-18,50.0,8.72,0
738,Winterfell,1,2014-01-01,2014-03-16,66.7,6.48,2
739,Astapor,0,2014-01-28,2014-04-20,0.0,4.77,2
740,Astapor,0,2014-01-20,2014-03-22,50.0,3.45,2
741,Winterfell,3,2014-01-29,2014-04-13,25.0,4.56,2
742,King's Landing,1,2014-01-24,2014-06-29,10.0,1.99,5
743,King's Landing,2,2014-01-20,2014-06-30,40.0,3.71,5
744,Winterfell,1,2014-01-27,2014-01-28,100.0,3.57,0
745,Winterfell,1,2014-01-26,2014-02-10,100.0,14.88,0
746,Winterfell,6,2014-01-14,2014-04-25,100.0,1.9,3
747,Astapor,2,2014-01-24,2014-06-26,81.8,3.2,5
748,Winterfell,2,2014-01-12,2014-05-31,44.4,1.43,4
749,Winterfell,1,2014-01-19,2014-01-19,0.0,16.1,0
750,Winterfell,2,2014-01-26,2014-06-07,43.8,7.8,4
751,Astapor,1,2014-01-08,2014-04-15,100.0,2.43,3
752,King's Landing,1,2014-01-16,2014-05-10,50.0,13.94,3
753,Astapor,0,2014-01-31,2014-06-01,0.0,5.71,3
754,Winterfell,0,2014-01-09,2014-03-16,50.0,10.86,2
755,King's Landing,1,2014-01-18,2014-06-30,0.0,2.05,5
756,Astapor,1,2014-01-17,2014-01-18,0.0,7.96,0
757,Astapor,0,2014-01-02,2014-05-24,50.0,2.55,4
758,Winterfell,3,2014-01-18,2014-05-06,55.6,2.17,3
759,King's Landing,0,2014-01-05,2014-03-14,100.0,7.59,2
760,King's Landing,2,2014-01-27,2014-06-30,72.2,1.0,5
761,Winterfell,0,2014-01-17,2014-05-21,100.0,9.94,4
762,Astapor,4,2014-01-11,2014-01-13,0.0,6.23,0
763,Astapor,2,2014-01-29,2014-02-28,100.0,1.38,0
764,King's Landing,0,2014-01-25,2014-02-28,100.0,27.78,1
765,King's Landing,2,2014-01-29,2014-06-06,87.5,8.71,4
766,Astapor,0,2014-01-03,2014-06-18,100.0,2.82,5
767,Astapor,1,2014-01-17,2014-01-18,100.0,8.78,0
768,Winterfell,1,2014-01-18,2014-06-06,100.0,10.73,4
769,Astapor,2,2014-01-18,2014-01-20,50.0,4.78,0
770,Winterfell,1,2014-01-25,2014-06-08,25.0,6.81,4
771,Astapor,1,2014-01-27,2014-06-22,60.0,2.69,4
772,Astapor,1,2014-01-24,2014-06-14,33.3,6.62,4
773,Astapor,0,2014-01-11,2014-05-03,0.0,4.48,3
774,King's Landing,0,2014-01-12,2014-05-17,50.0,3.29,4
775,Winterfell,2,2014-01-24,2014-06-21,25.0,1.87,4
776,Winterfell,0,2014-01-13,2014-05-11,0.0,7.8,3
777,Astapor,0,2014-01-07,2014-03-24,0.0,1.02,2
778,Astapor,0,2014-01-10,2014-03-22,50.0,2.06,2
779,Winterfell,9,2014-01-19,2014-02-17,44.4,3.18,0
780,King's Landing,2,2014-01-31,2014-06-13,55.0,2.14,4
781,Winterfell,1,2014-01-24,2014-01-24,100.0,2.31,0
782,Astapor,2,2014-01-13,2014-02-11,100.0,9.56,0
783,Astapor,1,2014-01-29,2014-01-30,100.0,2.31,0
784,Winterfell,2,2014-01-06,2014-06-01,0.0,3.61,4
785,Winterfell,1,2014-01-30,2014-06-13,42.1,3.73,4
786,Astapor,0,2014-01-05,2014-02-09,0.0,0.89,1
787,King's Landing,1,2014-01-06,2014-01-11,0.0,2.46,0
788,Winterfell,0,2014-01-29,2014-05-21,100.0,4.18,3
789,Winterfell,4,2014-01-25,2014-03-02,20.0,6.07,1
790,Winterfell,1,2014-01-26,2014-05-21,33.3,4.24,3
791,King's Landing,3,2014-01-11,2014-06-28,10.0,10.31,5
792,Astapor,0,2014-01-25,2014-06-02,25.0,2.26,4
793,Winterfell,5,2014-01-05,2014-03-23,14.3,2.05,2
794,Astapor,0,2014-01-04,2014-03-23,0.0,4.39,2
795,Winterfell,3,2014-01-20,2014-06-09,100.0,2.64,4
796,Winterfell,2,2014-01-23,2014-01-28,100.0,2.25,0
797,Astapor,1,2014-01-15,2014-01-19,0.0,8.61,0
798,Winterfell,3,2014-01-31,2014-06-30,75.0,11.3,4
799,Astapor,0,2014-01-28,2014-05-15,100.0,60.58,3
800,Winterfell,0,2014-01-30,2014-06-04,100.0,4.98,4
801,Astapor,2,2014-01-25,2014-04-20,0.0,16.18,2
802,Winterfell,2,2014-01-19,2014-06-22,66.7,12.34,5
803,Astapor,1,2014-01-18,2014-01-18,0.0,6.12,0
804,Astapor,1,2014-01-09,2014-01-10,100.0,16.14,0
805,Winterfell,17,2014-01-04,2014-05-30,54.8,3.4,4
806,Astapor,4,2014-01-05,2014-01-06,50.0,0.81,0
807,Winterfell,1,2014-01-23,2014-02-02,0.0,1.96,0
808,King's Landing,3,2014-01-19,2014-02-16,66.7,11.68,0
809,Winterfell,0,2014-01-06,2014-05-04,0.0,4.94,3
810,Astapor,0,2014-01-13,2014-04-19,0.0,3.4,3
811,Astapor,3,2014-01-04,2014-01-26,0.0,1.81,0
812,Winterfell,1,2014-01-01,2014-01-02,100.0,4.65,0
813,Winterfell,1,2014-01-05,2014-01-05,0.0,11.07,0
814,Winterfell,1,2014-01-20,2014-05-25,50.0,4.26,4
815,Winterfell,1,2014-01-16,2014-01-16,100.0,1.34,0
816,King's Landing,9,2014-01-18,2014-06-14,40.0,2.12,4
817,Winterfell,8,2014-01-24,2014-02-09,12.5,1.73,0
818,King's Landing,0,2014-01-08,2014-03-14,100.0,3.68,2
819,Astapor,8,2014-01-15,2014-06-17,85.7,5.84,5
820,Winterfell,1,2014-01-15,2014-01-17,100.0,3.17,0
821,Astapor,2,2014-01-07,2014-06-05,100.0,2.96,4
822,King's Landing,0,2014-01-30,2014-05-06,100.0,19.46,3
823,King's Landing,0,2014-01-16,2014-04-24,100.0,7.38,3
824,Astapor,7,2014-01-23,2014-06-23,60.7,2.52,4
825,Winterfell,11,2014-01-14,2014-06-20,66.7,5.96,5
826,Winterfell,0,2014-01-18,2014-06-28,23.5,2.83,5
